Packet Number,Latency (seconds),Average Latency (seconds)
46231,0.020083904266357422,0.2634776319511045
46232,0.020083904266357422,0.2634723674489592
46233,0.017578125,0.26346704897678613
46234,0.010014057159423828,0.2634615671342033
46235,0.010014057159423828,0.2634560855287449
46236,0.010014057159423828,0.26345060416039556
46237,0.010014057159423828,0.26344512302913986
46238,0.010014057159423828,0.2634396421349624
46239,0.010014057159423828,0.26343416147784793
46240,0.010014057159423828,0.2634286810577809
46241,0.010014057159423828,0.263423200874746
46242,0.010014057159423828,0.26341772092872795
46243,0.010014057159423828,0.2634122412197112
46244,0.010014057159423828,0.2634067617476805
46245,0.010014057159423828,0.2634012825126204
46246,0.010014057159423828,0.2633958035145156
46247,0.010014057159423828,0.26339032475335067
46248,0.010014057159423828,0.2633848462291103
46249,0.010014057159423828,0.2633793679417791
46250,0.010014057159423828,0.26337388989134164
46251,0.010014057159423828,0.2633684120777826
46252,0.010014057159423828,0.2633629345010866
46253,0.010014057159423828,0.2633574571612384
46254,0.010014057159423828,0.2633519800582224
46255,0.020236968994140625,0.26334672419928384
46256,0.020236968994140625,0.2633414685675912
46257,0.020236968994140625,0.2633362131631299
46258,0.020236968994140625,0.263330957985885
46259,0.020236968994140625,0.26332570303584196
46260,0.020236968994140625,0.26332044831298596
46261,0.020236968994140625,0.2633151938173023
46262,0.020236968994140625,0.2633099395487762
46263,0.020236968994140625,0.26330468550739294
46264,0.020236968994140625,0.2632994316931378
46265,0.020236968994140625,0.2632941781059961
46266,0.020236968994140625,0.263288924745953
46267,0.020236968994140625,0.26328367161299393
46268,0.020236968994140625,0.26327841870710406
46269,0.020236968994140625,0.26327316602826867
46270,0.020236968994140625,0.26326791357647306
46271,0.020236968994140625,0.2632626613517025
46272,0.020236968994140625,0.2632574093539423
46273,0.020236968994140625,0.26325215758317777
46274,0.020236968994140625,0.2632469060393941
46275,0.020236968994140625,0.2632416547225766
46276,0.020236968994140625,0.2632364036327106
46277,0.020236968994140625,0.26323115276978143
46278,0.020236968994140625,0.2632259021337742
46279,0.020236968994140625,0.2632206517246744
46280,0.024317026138305664,0.2632154897008291
46281,0.024317026138305664,0.26321032790005205
46282,0.024317026138305664,0.2632051663223289
46283,0.024317026138305664,0.26320000496764506
46284,0.024317026138305664,0.26319484383598624
46285,0.024317026138305664,0.2631896829273379
46286,0.024317026138305664,0.2631845222416856
46287,0.024317026138305664,0.26317936177901485
46288,0.024317026138305664,0.2631742015393112
46289,0.024317026138305664,0.26316904152256027
46290,0.024317026138305664,0.26316388172874755
46291,0.024317026138305664,0.2631587221578586
46292,0.024317026138305664,0.26315356280987906
46293,0.024317026138305664,0.2631484036847943
46294,0.024317026138305664,0.26314324478259005
46295,0.024317026138305664,0.2631380861032518
46296,0.024317026138305664,0.2631329276467651
46297,0.024317026138305664,0.2631277694131155
46298,0.024317026138305664,0.2631226114022886
46299,0.01931285858154297,0.26311734553289723
46300,0.01931285858154297,0.2631120798909683
46301,0.01931285858154297,0.2631068144764871
46302,0.01931285858154297,0.26310154928943885
46303,0.01931285858154297,0.2630962843298088
46304,0.01931285858154297,0.2630910195975823
46305,0.01931285858154297,0.26308575509274457
46306,0.01931285858154297,0.2630804908152809
46307,0.01931285858154297,0.26307522676517653
46308,0.01931285858154297,0.2630699629424167
46309,0.01931285858154297,0.2630646993469868
46310,0.01931285858154297,0.26305943597887194
46311,0.01931285858154297,0.26305417283805754
46312,0.01931285858154297,0.2630489099245288
46313,0.01931285858154297,0.263043647238271
46314,0.01931285858154297,0.26303838477926944
46315,0.024858951568603516,0.26303324229215463
46316,0.024858951568603516,0.2630281000270959
46317,0.024858951568603516,0.263022957984079
46318,0.024858951568603516,0.26301781616308945
46319,0.024858951568603516,0.26301267456411287
46320,0.024858951568603516,0.26300753318713493
46321,0.024858951568603516,0.2630023920321412
46322,0.024858951568603516,0.26299725109911737
46323,0.024858951568603516,0.262992110388049
46324,0.024858951568603516,0.2629869698989218
46325,0.024858951568603516,0.2629818296317213
46326,0.024858951568603516,0.2629766895864331
46327,0.024858951568603516,0.262971549763043
46328,0.024858951568603516,0.2629664101615365
46329,0.024858951568603516,0.2629612707818993
46330,0.024858951568603516,0.26295613162411696
46331,0.024858951568603516,0.2629509926881751
46332,0.024858951568603516,0.2629458539740595
46333,0.024858951568603516,0.2629407154817557
46334,0.02737593650817871,0.26293563153271127
46335,0.02737593650817871,0.26293054780310526
46336,0.02737593650817871,0.2629254642929234
46337,0.02737593650817871,0.2629203810021516
46338,0.02737593650817871,0.26291529793077556
46339,0.02737593650817871,0.2629102150787811
46340,0.02737593650817871,0.26290513244615404
46341,0.02737593650817871,0.2629000500328802
46342,0.02737593650817871,0.2628949678389453
46343,0.02737593650817871,0.2628898858643352
46344,0.02737593650817871,0.26288480410903564
46345,0.02737593650817871,0.26287972257303255
46346,0.02737593650817871,0.2628746412563116
46347,0.02737593650817871,0.2628695601588587
46348,0.02737593650817871,0.2628644792806596
46349,0.02737593650817871,0.2628593986217001
46350,0.02737593650817871,0.26285431818196603
46351,0.02737593650817871,0.2628492379614432
46352,0.0348818302154541,0.2628443198890909
46353,0.0348818302154541,0.26283940202893485
46354,0.03187704086303711,0.26283441955970466
46355,0.03187704086303711,0.2628294373054399
46356,0.03187704086303711,0.2628244552661267
46357,0.03187704086303711,0.2628194734417511
46358,0.03187704086303711,0.26281449183229927
46359,0.03187704086303711,0.2628095104377572
46360,0.03187704086303711,0.2628045292581111
46361,0.03187704086303711,0.26279954829334695
46362,0.03187704086303711,0.2627945675434509
46363,0.03187704086303711,0.26278958700840904
46364,0.03187704086303711,0.26278460668820747
46365,0.03187704086303711,0.2627796265828323
46366,0.03187704086303711,0.26277464669226963
46367,0.03187704086303711,0.26276966701650556
46368,0.03187704086303711,0.2627646875555261
46369,0.03187704086303711,0.26275970830931755
46370,0.03187704086303711,0.26275472927786586
46371,0.03187704086303711,0.26274975046115717
46372,0.03187704086303711,0.2627447718591776
46373,0.03187704086303711,0.2627397934719133
46374,0.03187704086303711,0.2627348152993503
46375,0.03187704086303711,0.26272983734147476
46376,0.03187704086303711,0.26272485959827274
46377,0.03187704086303711,0.26271988206973046
46378,0.03187704086303711,0.2627149047558339
46379,0.03187704086303711,0.2627099276565693
46380,0.03187704086303711,0.26270495077192274
46381,0.03187704086303711,0.2626999741018803
46382,0.02987194061279297,0.26269495441722235
46383,0.02987194061279297,0.2626899349490048
46384,0.02987194061279297,0.26268491569721353
46385,0.02987194061279297,0.26267989666183467
46386,0.02987194061279297,0.26267487784285415
46387,0.02987194061279297,0.262669859240258
46388,0.02987194061279297,0.26266484085403224
46389,0.02987194061279297,0.2626598226841628
46390,0.02987194061279297,0.26265480473063585
46391,0.02987194061279297,0.2626497869934372
46392,0.02987194061279297,0.262644769472553
46393,0.02987194061279297,0.26263975216796925
46394,0.02987194061279297,0.2626347350796719
46395,0.02987194061279297,0.262629718207647
46396,0.02987194061279297,0.26262470155188056
46397,0.02987194061279297,0.2626196851123586
46398,0.02987194061279297,0.2626146688890672
46399,0.02987194061279297,0.2626096528819923
46400,0.02987194061279297,0.2626046370911199
46401,0.02987194061279297,0.26259962151643607
46402,0.02987194061279297,0.26259460615792685
46403,0.02987194061279297,0.2625895910155782
46404,0.02987194061279297,0.26258457608937624
46405,0.02987194061279297,0.26257956137930694
46406,0.02987194061279297,0.2625745468853563
46407,0.039891958236694336,0.26256974851894
46408,0.039891958236694336,0.2625649503593097
46409,0.039891958236694336,0.2625601524064521
46410,0.039891958236694336,0.26255535466035373
46411,0.039891958236694336,0.26255055712100134
46412,0.039891958236694336,0.2625457597883815
46413,0.039891958236694336,0.2625409626624809
46414,0.039891958236694336,0.2625361657432861
46415,0.039891958236694336,0.26253136903078383
46416,0.039891958236694336,0.26252657252496064
46417,0.039891958236694336,0.26252177622580325
46418,0.039891958236694336,0.26251698013329827
46419,0.039891958236694336,0.26251218424743233
46420,0.039891958236694336,0.2625073885681921
46421,0.039891958236694336,0.26250259309556423
46422,0.039891958236694336,0.2624977978295353
46423,0.039891958236694336,0.2624930027700921
46424,0.039891958236694336,0.26248820791722116
46425,0.039891958236694336,0.2624834132709091
46426,0.039891958236694336,0.26247861883114276
46427,0.039891958236694336,0.26247382459790863
46428,0.039891958236694336,0.2624690305711934
46429,0.039891958236694336,0.26246423675098374
46430,0.039891958236694336,0.2624594431372663
46431,0.039891958236694336,0.26245464973002774
46432,0.039891958236694336,0.26244985652925473
46433,0.039891958236694336,0.2624450635349339
46434,0.04619193077087402,0.2624404064199826
46435,0.04619193077087402,0.2624357495056134
46436,0.04619193077087402,0.2624310927918133
46437,0.04619193077087402,0.2624264362785694
46438,0.04619193077087402,0.2624217799658687
46439,0.04619193077087402,0.26241712385369825
46440,0.04619193077087402,0.26241246794204515
46441,0.04619193077087402,0.2624078122308964
46442,0.04619193077087402,0.262403156720239
46443,0.04619193077087402,0.2623985014100601
46444,0.04619193077087402,0.2623938463003467
46445,0.04619193077087402,0.26238919139108585
46446,0.04619193077087402,0.2623845366822646
46447,0.04619193077087402,0.26237988217387
46448,0.04619193077087402,0.2623752278658891
46449,0.04619193077087402,0.2623705737583091
46450,0.04619193077087402,0.2623659198511168
46451,0.04619193077087402,0.26236126614429944
46452,0.04619193077087402,0.26235661263784404
46453,0.04619193077087402,0.2623519593317376
46454,0.04619193077087402,0.2623473062259673
46455,0.04619193077087402,0.2623426533205201
46456,0.04619193077087402,0.2623380006153831
46457,0.04619193077087402,0.2623333481105434
46458,0.04619193077087402,0.26232869580598794
46459,0.04619193077087402,0.2623240437017039
46460,0.04619193077087402,0.2623193917976784
46461,0.04619193077087402,0.2623147400938984
46462,0.04619193077087402,0.262310088590351
46463,0.04619193077087402,0.26230543728702327
46464,0.05019807815551758,0.2623008724025052
46465,0.05019807815551758,0.26229630771446993
46466,0.05019807815551758,0.2622917432229047
46467,0.05019807815551758,0.26228717892779696
46468,0.05019807815551758,0.26228261482913395
46469,0.05019807815551758,0.262278050926903
46470,0.05019807815551758,0.26227348722109134
46471,0.05019807815551758,0.2622689237116864
46472,0.05019807815551758,0.2622643603986755
46473,0.04398298263549805,0.26225966354930247
46474,0.03997516632080078,0.26225488066609154
46475,0.03997516632080078,0.26225009798870225
46476,0.03997516632080078,0.26224531551712127
46477,0.03997516632080078,0.2622405332513354
46478,0.03997516632080078,0.2622357511913313
46479,0.03997516632080078,0.2622309693370957
46480,0.03997516632080078,0.26222618768861533
46481,0.03997516632080078,0.26222140624587686
46482,0.03997516632080078,0.2622166250088671
46483,0.03997516632080078,0.26221184397757274
46484,0.03997516632080078,0.26220706315198045
46485,0.03997516632080078,0.262202282532077
46486,0.03997516632080078,0.26219750211784915
46487,0.03997516632080078,0.26219272190928355
46488,0.03997516632080078,0.262187941906367
46489,0.03997516632080078,0.26218316210908615
46490,0.03997516632080078,0.2621783825174278
46491,0.03997516632080078,0.26217360313137866
46492,0.03997516632080078,0.2621688239509255
46493,0.03997516632080078,0.26216404497605494
46494,0.03997516632080078,0.26215926620675384
46495,0.04399609565734863,0.26215457412204657
46496,0.04399609565734863,0.2621498822391624
46497,0.04399609565734863,0.2621451905580883
46498,0.04399609565734863,0.2621404990788114
46499,0.04399609565734863,0.2621358078013184
46500,0.04399609565734863,0.2621311167255965
46501,0.04399609565734863,0.26212642585163265
46502,0.04399609565734863,0.2621217351794138
46503,0.04399609565734863,0.2621170447089269
46504,0.04399609565734863,0.26211235444015896
46505,0.050004005432128906,0.26210779355878866
46506,0.050004005432128906,0.26210323287355575
46507,0.050004005432128906,0.2620986723844476
46508,0.050004005432128906,0.2620941120914516
46509,0.050004005432128906,0.262089551994555
46510,0.050004005432128906,0.26208499209374525
46511,0.050004005432128906,0.2620804323890097
46512,0.050004005432128906,0.2620758728803356
46513,0.050004005432128906,0.2620713135677104
46514,0.050004005432128906,0.2620667544511215
46515,0.050004005432128906,0.2620621955305561
46516,0.050004005432128906,0.26205763680600164
46517,0.050004005432128906,0.2620530782774455
46518,0.050004005432128906,0.26204851994487505
46519,0.050004005432128906,0.26204396180827766
46520,0.052026987075805664,0.2620394473529836
46521,0.052026987075805664,0.2620349330917679
46522,0.052026987075805664,0.262030419024618
46523,0.052026987075805664,0.26202590515152135
46524,0.052026987075805664,0.26202139147246545
46525,0.052026987075805664,0.2620168779874378
46526,0.052026987075805664,0.26201236469642586
46527,0.052026987075805664,0.26200785159941714
46528,0.052026987075805664,0.2620033386963992
46529,0.052026987075805664,0.2619988259873594
46530,0.052026987075805664,0.26199431347228536
46531,0.052026987075805664,0.2619898011511645
46532,0.04800081253051758,0.2619852025009889
46533,0.047946929931640625,0.26198060289054126
46534,0.047946929931640625,0.26197600347777755
46535,0.047946929931640625,0.261971404262685
46536,0.047946929931640625,0.2619668052452509
46537,0.047946929931640625,0.2619622064254625
46538,0.047946929931640625,0.261957607803307
46539,0.047946929931640625,0.26195300937877175
46540,0.047946929931640625,0.2619484111518439
46541,0.047946929931640625,0.26194381312251086
46542,0.047946929931640625,0.26193921529075975
46543,0.047946929931640625,0.26193461765657794
46544,0.047946929931640625,0.26193002021995265
46545,0.047946929931640625,0.2619254229808711
46546,0.047946929931640625,0.26192082593932065
46547,0.047946929931640625,0.2619162290952885
46548,0.047946929931640625,0.261911632448762
46549,0.047946929931640625,0.2619070359997283
46550,0.047946929931640625,0.2619024397481748
46551,0.047946929931640625,0.2618978436940887
46552,0.047946929931640625,0.26189324783745727
46553,0.047946929931640625,0.26188865217826784
46554,0.047946929931640625,0.2618840567165076
46555,0.047946929931640625,0.2618794614521639
46556,0.047946929931640625,0.261874866385224
46557,0.047946929931640625,0.2618702715156752
46558,0.047946929931640625,0.26186567684350476
46559,0.047946929931640625,0.2618610823687
46560,0.047946929931640625,0.26185648809124806
46561,0.047946929931640625,0.2618518940111364
46562,0.047946929931640625,0.2618473001283522
46563,0.047946929931640625,0.2618427064428828
46564,0.047946929931640625,0.26183811295471554
46565,0.047946929931640625,0.26183351966383756
46566,0.047946929931640625,0.26182892657023626
46567,0.047946929931640625,0.2618243336738989
46568,0.047946929931640625,0.26181974097481275
46569,0.047946929931640625,0.2618151484729651
46570,0.047946929931640625,0.26181055616834337
46571,0.047946929931640625,0.26180596406093465
46572,0.047946929931640625,0.2618013721507264
46573,0.047946929931640625,0.2617967804377059
46574,0.047946929931640625,0.26179218892186035
46575,0.047946929931640625,0.2617875976031771
46576,0.047946929931640625,0.2617830064816435
46577,0.047946929931640625,0.26177841555724674
46578,0.047946929931640625,0.26177382482997424
46579,0.047946929931640625,0.2617692342998133
46580,0.047946929931640625,0.26176464396675114
46581,0.055953025817871094,0.2617602257017958
46582,0.055953025817871094,0.2617558076265348
46583,0.055953025817871094,0.26175138974095585
46584,0.055953025817871094,0.2617469720450468
46585,0.055953025817871094,0.2617425545387954
46586,0.055953025817871094,0.26173813722218947
46587,0.055953025817871094,0.2617337200952168
46588,0.055953025817871094,0.2617293031578651
46589,0.055953025817871094,0.26172488641012226
46590,0.055953025817871094,0.261720469851976
46591,0.055953025817871094,0.26171605348341415
46592,0.055953025817871094,0.2617116373044245
46593,0.055953025817871094,0.2617072213149948
46594,0.055953025817871094,0.2617028055151129
46595,0.055953025817871094,0.26169838990476657
46596,0.055953025817871094,0.2616939744839436
46597,0.055953025817871094,0.2616895592526318
46598,0.055953025817871094,0.261685144210819
46599,0.055953025817871094,0.261680729358493
46600,0.055953025817871094,0.26167631469564157
46601,0.055953025817871094,0.26167190022225245
46602,0.055953025817871094,0.26166748593831357
46603,0.055953025817871094,0.26166307184381266
46604,0.055953025817871094,0.26165865793873755
46605,0.055953025817871094,0.26165424422307604
46606,0.055953025817871094,0.2616498306968159
46607,0.06397414207458496,0.26164558945735866
46608,0.06411314010620117,0.26164135138210814
46609,0.06411314010620117,0.26163711348871027
46610,0.06411314010620117,0.2616328757771533
46611,0.06411314010620117,0.26162863824742555
46612,0.06411314010620117,0.2616244008995153
46613,0.06411314010620117,0.2616201637334108
46614,0.06411314010620117,0.26161592674910045
46615,0.06411314010620117,0.26161168994657247
46616,0.06411314010620117,0.26160745332581525
46617,0.06411314010620117,0.26160321688681704
46618,0.06563091278076172,0.26159901318652085
46619,0.06563091278076172,0.2615948096665636
46620,0.06563091278076172,0.26159060632693376
46621,0.06563091278076172,0.26158640316761955
46622,0.06563091278076172,0.26158220018860945
46623,0.06563091278076172,0.2615779973898919
46624,0.06563091278076172,0.26157379477145526
46625,0.06563091278076172,0.2615695923332879
46626,0.06008481979370117,0.26156527112942446
46627,0.06008481979370117,0.2615609501109091
46628,0.06008481979370117,0.2615566292777298
46629,0.06008481979370117,0.26155230862987466
46630,0.06008481979370117,0.2615479881673318
46631,0.06008481979370117,0.2615436678900893
46632,0.06008481979370117,0.2615393477981352
46633,0.06008481979370117,0.26153502789145755
46634,0.06008481979370117,0.2615307081700445
46635,0.06008481979370117,0.2615263886338841
46636,0.06008481979370117,0.26152206928296445
46637,0.06008481979370117,0.2615177501172736
46638,0.06008481979370117,0.26151343113679965
46639,0.06008481979370117,0.26150911234153074
46640,0.06008481979370117,0.2615047937314549
46641,0.06008481979370117,0.2615004753065602
46642,0.06008481979370117,0.26149615706683477
46643,0.06008481979370117,0.2614918390122667
46644,0.06008481979370117,0.26148752114284407
46645,0.06008481979370117,0.26148320345855497
46646,0.06008481979370117,0.2614788859593875
46647,0.06008481979370117,0.26147456864532975
46648,0.06008481979370117,0.2614702515163698
46649,0.06008481979370117,0.26146593457249584
46650,0.06008481979370117,0.2614616178136958
46651,0.06008481979370117,0.2614573012399579
46652,0.06008481979370117,0.2614529848512703
46653,0.06008481979370117,0.2614486686476209
46654,0.06008481979370117,0.26144435262899796
46655,0.06008481979370117,0.2614400367953895
46656,0.06008481979370117,0.2614357211467837
46657,0.06008481979370117,0.2614314056831686
46658,0.06008481979370117,0.2614270904045323
46659,0.06008481979370117,0.261422775310863
46660,0.06008481979370117,0.2614184604021487
46661,0.06008481979370117,0.26141414567837756
46662,0.06008481979370117,0.2614098311395377
46663,0.06008481979370117,0.26140551678561724
46664,0.06008481979370117,0.2614012026166042
46665,0.0665278434753418,0.26139702669925236
46666,0.0703270435333252,0.26139293237171546
46667,0.0703270435333252,0.2613888382196447
46668,0.0703270435333252,0.2613847442430288
46669,0.0703270435333252,0.26138065044185654
46670,0.0703270435333252,0.2613765568161166
46671,0.0703270435333252,0.2613724633657977
46672,0.0703270435333252,0.26136837009088865
46673,0.06781005859375,0.2613642230644607
46674,0.06781005859375,0.26136007621573076
46675,0.06781005859375,0.26135592954468734
46676,0.06781005859375,0.26135178305131906
46677,0.06781005859375,0.2613476367356145
46678,0.06781005859375,0.26134349059756223
46679,0.06781005859375,0.26133934463715086
46680,0.06781005859375,0.2613351988543689
46681,0.06781005859375,0.261331053249205
46682,0.06781005859375,0.26132690782164775
46683,0.06781005859375,0.26132276257168574
46684,0.06781005859375,0.26131861749930746
46685,0.06781005859375,0.26131447260450164
46686,0.06781005859375,0.2613103278872568
46687,0.06781005859375,0.2613061833475615
46688,0.06781005859375,0.2613020389854044
46689,0.06781005859375,0.26129789480077403
46690,0.07244396209716797,0.2612938500398414
46691,0.07244396209716797,0.2612898054521617
46692,0.07244396209716797,0.26128576103772366
46693,0.07244396209716797,0.2612817167965162
46694,0.07244396209716797,0.2612776727285282
46695,0.07244396209716797,0.26127362883374855
46696,0.07244396209716797,0.2612695851121661
46697,0.07244396209716797,0.2612655415637697
46698,0.07244396209716797,0.2612614981885482
46699,0.07244396209716797,0.26125745498649056
46700,0.07244396209716797,0.26125341195758567
46701,0.07244396209716797,0.2612493691018223
46702,0.07244396209716797,0.2612453264191894
46703,0.07244396209716797,0.2612412839096758
46704,0.07244396209716797,0.26123724157327044
46705,0.07244396209716797,0.26123319940996215
46706,0.07244396209716797,0.2612291574197399
46707,0.07244396209716797,0.26122511560259243
46708,0.07244396209716797,0.26122107395850874
46709,0.07244396209716797,0.2612170324874777
46710,0.07244396209716797,0.2612129911894881
46711,0.07244396209716797,0.26120895006452893
46712,0.07244396209716797,0.2612049091125891
46713,0.07244396209716797,0.26120086833365735
46714,0.07244396209716797,0.26119682772772274
46715,0.07244396209716797,0.2611927872947741
46716,0.07244396209716797,0.2611887470348002
46717,0.07244396209716797,0.2611847069477901
46718,0.06493806838989258,0.2611805063733224
46719,0.06493806838989258,0.26117630597867375
46720,0.06493806838989258,0.2611721057638327
46721,0.06493806838989258,0.2611679057287877
46722,0.06493806838989258,0.26116370587352716
46723,0.06493806838989258,0.2611595061980395
46724,0.06493806838989258,0.2611553067023133
46725,0.06493806838989258,0.2611511073863369
46726,0.06493806838989258,0.26114690825009884
46727,0.06493806838989258,0.2611427092935875
46728,0.06994199752807617,0.26113861760081075
46729,0.06994199752807617,0.2611345260831546
46730,0.06994199752807617,0.26113043474060776
46731,0.06994199752807617,0.26112634357315906
46732,0.06994199752807617,0.26112225258079724
46733,0.06994199752807617,0.26111816176351105
46734,0.06994199752807617,0.26111407112128926
46735,0.06994199752807617,0.26110998065412067
46736,0.06994199752807617,0.26110589036199394
46737,0.06994199752807617,0.26110180024489793
46738,0.06994199752807617,0.26109771030282136
46739,0.06994199752807617,0.26109362053575297
46740,0.06994199752807617,0.26108953094368165
46741,0.06994199752807617,0.261085441526596
46742,0.06994199752807617,0.2610813522844849
46743,0.06994199752807617,0.26107726321733715
46744,0.06994199752807617,0.26107317432514143
46745,0.06994199752807617,0.2610690856078865
46746,0.06994199752807617,0.26106499706556124
46747,0.06994199752807617,0.26106090869815435
46748,0.06994199752807617,0.2610568205056546
46749,0.0729670524597168,0.26105279719510815
46750,0.0729670524597168,0.2610487740566783
46751,0.0729670524597168,0.2610447510903539
46752,0.0729670524597168,0.261040728296124
46753,0.0729670524597168,0.2610367056739775
46754,0.0729670524597168,0.26103268322390344
46755,0.0729670524597168,0.2610286609458907
46756,0.0729670524597168,0.26102463883992827
46757,0.0729670524597168,0.2610206169060051
46758,0.0729670524597168,0.26101659514411013
46759,0.0729670524597168,0.26101257355423235
46760,0.0729670524597168,0.26100855213636076
46761,0.0729670524597168,0.26100453089048425
46762,0.0729670524597168,0.26100050981659184
46763,0.0729670524597168,0.2609964889146725
46764,0.0729670524597168,0.2609924681847151
46765,0.0729670524597168,0.2609884476267088
46766,0.0729670524597168,0.2609844272406424
46767,0.0729670524597168,0.26098040702650493
46768,0.0729670524597168,0.2609763869842854
46769,0.0729670524597168,0.26097236711397265
46770,0.0729670524597168,0.2609683474155558
46771,0.0729670524597168,0.2609643278890238
46772,0.0729670524597168,0.2609603085343656
46773,0.0729670524597168,0.2609562893515701
46774,0.0729670524597168,0.2609522703406264
46775,0.0729670524597168,0.26094825150152345
46776,0.0729670524597168,0.26094423283425017
46777,0.0729670524597168,0.26094021433879555
46778,0.0729670524597168,0.26093619601514867
46779,0.0729670524597168,0.2609321778632984
46780,0.0729670524597168,0.26092815988323376
46781,0.0729670524597168,0.26092414207494374
46782,0.0729670524597168,0.26092012443841733
46783,0.0729670524597168,0.2609161069736435
46784,0.0729670524597168,0.26091208968061125
46785,0.0729670524597168,0.2609080725593096
46786,0.0729670524597168,0.2609040556097274
46787,0.0729670524597168,0.2609000388318538
46788,0.0729670524597168,0.26089602222567776
46789,0.0729670524597168,0.2608920057911882
46790,0.0729670524597168,0.26088798952837416
46791,0.0729670524597168,0.26088397343722464
46792,0.0729670524597168,0.26087995751772863
46793,0.0729670524597168,0.2608759417698751
46794,0.0729670524597168,0.26087192619365307
46795,0.0729670524597168,0.2608679107890515
46796,0.0729670524597168,0.26086389555605943
46797,0.0729670524597168,0.26085988049466585
46798,0.0729670524597168,0.2608558656048598
46799,0.0729670524597168,0.2608518508866302
46800,0.0729670524597168,0.2608478363399661
46801,0.0729670524597168,0.26084382196485645
46802,0.07997798919677734,0.2608399575580285
46803,0.08003497123718262,0.260836094533793
46804,0.08003497123718262,0.26083223167462627
46805,0.08003497123718262,0.2608283689805179
46806,0.08003497123718262,0.2608245064514572
46807,0.08003497123718262,0.26082064408743366
46808,0.08003497123718262,0.26081678188843666
46809,0.08003497123718262,0.26081291985445565
46810,0.08003497123718262,0.26080905798548004
46811,0.08003497123718262,0.2608051962814993
46812,0.0810401439666748,0.26080135621458805
46813,0.0810401439666748,0.2607975163117332
46814,0.0810401439666748,0.2607936765729241
46815,0.0810401439666748,0.26078983699815045
46816,0.0810401439666748,0.2607859975874015
46817,0.0810401439666748,0.2607821583406669
46818,0.0810401439666748,0.2607783192579361
46819,0.0810401439666748,0.2607744803391986
46820,0.0810401439666748,0.2607706415844438
46821,0.0810401439666748,0.26076680299366134
46822,0.0810401439666748,0.2607629645668406
46823,0.0810401439666748,0.26075912630397113
46824,0.08504509925842285,0.26075537373532093
46825,0.08504509925842285,0.26075162132694785
46826,0.08504509925842285,0.2607478690788417
46827,0.08504509925842285,0.2607441169909921
46828,0.08504509925842285,0.2607403650633888
46829,0.08504509925842285,0.26073661329602166
46830,0.08504509925842285,0.26073286168888027
46831,0.08504509925842285,0.26072911024195444
46832,0.08504509925842285,0.2607253589552339
46833,0.08504509925842285,0.2607216078287084
46834,0.08504509925842285,0.2607178568623676
46835,0.08504509925842285,0.2607141060562013
46836,0.08504509925842285,0.26071035541019927
46837,0.08504509925842285,0.2607066049243512
46838,0.08504509925842285,0.26070285459864684
46839,0.08504509925842285,0.260699104433076
46840,0.08504509925842285,0.2606953544276283
46841,0.08504509925842285,0.26069160458229357
46842,0.08504509925842285,0.26068785489706153
46843,0.08504509925842285,0.260684105371922
46844,0.08504509925842285,0.26068035600686457
46845,0.08504509925842285,0.26067660680187915
46846,0.08504509925842285,0.26067285775695537
46847,0.08504509925842285,0.26066910887208306
46848,0.08504509925842285,0.2606653601472519
46849,0.07703304290771484,0.2606614405673749
46850,0.07502508163452148,0.2606574782963682
46851,0.07502508163452148,0.26065351619450144
46852,0.07502508163452148,0.2606495542617637
46853,0.07502508163452148,0.26064559249814423
46854,0.07502508163452148,0.2606416309036322
46855,0.07502508163452148,0.26063766947821665
46856,0.07902908325195312,0.26063379367340145
46857,0.07902908325195312,0.2606299180340139
46858,0.07902908325195312,0.26062604256004346
46859,0.07902908325195312,0.26062216725147946
46860,0.07902908325195312,0.2606182921083114
46861,0.07902908325195312,0.2606144171305286
46862,0.07902908325195312,0.26061054231812053
46863,0.0800330638885498,0.2606066890943575
46864,0.0800330638885498,0.2606028360350338
46865,0.0800330638885498,0.2605989831401389
46866,0.0800330638885498,0.2605951304096622
46867,0.0800330638885498,0.2605912778435932
46868,0.0800330638885498,0.2605874254419214
46869,0.0800330638885498,0.2605835732046363
46870,0.0800330638885498,0.26057972113172734
46871,0.0800330638885498,0.260575869223184
46872,0.0800330638885498,0.2605720174789958
46873,0.0800330638885498,0.26056816589915216
46874,0.0800330638885498,0.2605643144836426
46875,0.0800330638885498,0.2605604632324566
46876,0.0800330638885498,0.2605566121455836
46877,0.0800330638885498,0.2605527612230132
46878,0.0800330638885498,0.2605489104647347
46879,0.0800330638885498,0.26054505987073784
46880,0.0800330638885498,0.2605412094410119
46881,0.0800330638885498,0.2605373591755464
46882,0.0800330638885498,0.26053350907433087
46883,0.0800330638885498,0.2605296591373548
46884,0.0800330638885498,0.2605258093646077
46885,0.0800330638885498,0.260521959756079
46886,0.0800330638885498,0.26051811031175826
46887,0.0800330638885498,0.2605142610316349
46888,0.0800330638885498,0.26051041191569846
46889,0.0800330638885498,0.2605065629639384
46890,0.08505010604858398,0.2605028211700566
46891,0.08505010604858398,0.2604990795357667
46892,0.08505010604858398,0.26049533806105857
46893,0.08505010604858398,0.26049159674592204
46894,0.08505010604858398,0.2604878555903469
46895,0.08505010604858398,0.26048411459432286
46896,0.08505010604858398,0.26048037375783983
46897,0.08505010604858398,0.26047663308088753
46898,0.08505010604858398,0.26047289256345574
