Frame,Start Time,End Time,Type,Delay (ms)
1291,2024-11-11 18:12:11.404424,2024-11-11 18:12:11.409448,Predicted,5.024
1292,2024-11-11 18:12:11.409952,2024-11-11 18:12:11.409952,Predicted,0.0
1293,2024-11-11 18:12:11.409952,2024-11-11 18:12:11.414966,Predicted,5.014
1294,2024-11-11 18:12:11.414966,2024-11-11 18:12:11.420074,Predicted,5.108
1295,2024-11-11 18:12:11.420074,2024-11-11 18:12:11.423583,Predicted,3.509
1296,2024-11-11 18:12:11.423583,2024-11-11 18:12:11.425095,Predicted,1.512
1297,2024-11-11 18:12:11.425095,2024-11-11 18:12:11.430336,Predicted,5.241
1298,2024-11-11 18:12:11.430336,2024-11-11 18:12:11.430336,Predicted,0.0
1299,2024-11-11 18:12:11.430336,2024-11-11 18:12:11.440135,Predicted,9.799000000000001
1300,2024-11-11 18:12:11.440135,2024-11-11 18:12:11.441140,Predicted,1.0050000000000001
1301,2024-11-11 18:12:12.600395,2024-11-11 18:12:12.610314,Client,9.919
1302,2024-11-11 18:12:12.650282,2024-11-11 18:12:12.656543,Client,6.261
1303,2024-11-11 18:12:12.695460,2024-11-11 18:12:12.710623,Client,15.163
1304,2024-11-11 18:12:12.745332,2024-11-11 18:12:12.756098,Client,10.766
1305,2024-11-11 18:12:12.791736,2024-11-11 18:12:12.800547,Client,8.811
1306,2024-11-11 18:12:12.837051,2024-11-11 18:12:12.840393,Client,3.342
1307,2024-11-11 18:12:12.881568,2024-11-11 18:12:12.892965,Client,11.396999999999998
1308,2024-11-11 18:12:12.930470,2024-11-11 18:12:12.940287,Client,9.817
1309,2024-11-11 18:12:12.982263,2024-11-11 18:12:12.990627,Client,8.364
1310,2024-11-11 18:12:13.032294,2024-11-11 18:12:13.047184,Client,14.89
1311,2024-11-11 18:12:13.078283,2024-11-11 18:12:13.090417,Client,12.134
1312,2024-11-11 18:12:13.123488,2024-11-11 18:12:13.140616,Client,17.128
1313,2024-11-11 18:12:13.171103,2024-11-11 18:12:13.180569,Client,9.466000000000001
1314,2024-11-11 18:12:13.217348,2024-11-11 18:12:13.230315,Client,12.966999999999999
1315,2024-11-11 18:12:13.265103,2024-11-11 18:12:13.280666,Client,15.563
1316,2024-11-11 18:12:13.313814,2024-11-11 18:12:13.328521,Client,14.706999999999999
1317,2024-11-11 18:12:13.360327,2024-11-11 18:12:13.370360,Client,10.033
1318,2024-11-11 18:12:13.406158,2024-11-11 18:12:13.420543,Client,14.385
1319,2024-11-11 18:12:13.453030,2024-11-11 18:12:13.465767,Client,12.737
1320,2024-11-11 18:12:13.500445,2024-11-11 18:12:13.513425,Client,12.98
1321,2024-11-11 18:12:13.547420,2024-11-11 18:12:13.560933,Client,13.513
1322,2024-11-11 18:12:13.598615,2024-11-11 18:12:13.615197,Client,16.582
1323,2024-11-11 18:12:13.644689,2024-11-11 18:12:13.660433,Client,15.744000000000002
1324,2024-11-11 18:12:13.691665,2024-11-11 18:12:13.704497,Client,12.831999999999999
1325,2024-11-11 18:12:13.737283,2024-11-11 18:12:13.752131,Client,14.848
1326,2024-11-11 18:12:13.752131,2024-11-11 18:12:13.757999,Predicted,5.868
1327,2024-11-11 18:12:13.759127,2024-11-11 18:12:13.760132,Predicted,1.0050000000000001
1328,2024-11-11 18:12:13.760132,2024-11-11 18:12:13.770319,Predicted,10.187
1329,2024-11-11 18:12:13.770319,2024-11-11 18:12:13.770319,Predicted,0.0
1330,2024-11-11 18:12:13.770319,2024-11-11 18:12:13.780424,Predicted,10.104999999999999
1331,2024-11-11 18:12:13.784462,2024-11-11 18:12:13.784462,Predicted,0.0
1332,2024-11-11 18:12:13.784462,2024-11-11 18:12:13.790111,Predicted,5.649
1333,2024-11-11 18:12:13.790111,2024-11-11 18:12:13.800108,Predicted,9.997
1334,2024-11-11 18:12:13.800108,2024-11-11 18:12:13.800108,Predicted,0.0
1335,2024-11-11 18:12:13.800108,2024-11-11 18:12:13.810029,Predicted,9.921
1336,2024-11-11 18:12:13.810029,2024-11-11 18:12:13.816157,Predicted,6.128
1337,2024-11-11 18:12:13.816157,2024-11-11 18:12:13.820256,Predicted,4.099
1338,2024-11-11 18:12:13.820256,2024-11-11 18:12:13.820256,Predicted,0.0
1339,2024-11-11 18:12:13.820256,2024-11-11 18:12:13.830151,Predicted,9.895
1340,2024-11-11 18:12:13.830151,2024-11-11 18:12:13.832178,Predicted,2.027
1341,2024-11-11 18:12:13.832178,2024-11-11 18:12:13.840234,Predicted,8.056000000000001
1342,2024-11-11 18:12:13.840234,2024-11-11 18:12:13.840234,Predicted,0.0
1343,2024-11-11 18:12:13.840234,2024-11-11 18:12:13.850272,Predicted,10.038
1344,2024-11-11 18:12:13.850272,2024-11-11 18:12:13.850272,Predicted,0.0
1345,2024-11-11 18:12:13.850272,2024-11-11 18:12:13.860250,Predicted,9.978000000000002
1346,2024-11-11 18:12:13.860250,2024-11-11 18:12:13.867322,Predicted,7.072
1347,2024-11-11 18:12:13.867322,2024-11-11 18:12:13.871881,Predicted,4.558999999999999
1348,2024-11-11 18:12:13.872897,2024-11-11 18:12:13.876942,Predicted,4.045
1349,2024-11-11 18:12:13.876942,2024-11-11 18:12:13.881085,Predicted,4.143
1350,2024-11-11 18:12:13.881085,2024-11-11 18:12:13.884293,Predicted,3.2079999999999997
1351,2024-11-11 18:12:15.015478,2024-11-11 18:12:15.032197,Client,16.719
1352,2024-11-11 18:12:15.065366,2024-11-11 18:12:15.080615,Client,15.249
1353,2024-11-11 18:12:15.112802,2024-11-11 18:12:15.125424,Client,12.622
1354,2024-11-11 18:12:15.162200,2024-11-11 18:12:15.173518,Client,11.318
1355,2024-11-11 18:12:15.207614,2024-11-11 18:12:15.221880,Client,14.266
1356,2024-11-11 18:12:15.254610,2024-11-11 18:12:15.270199,Client,15.589
1357,2024-11-11 18:12:15.301835,2024-11-11 18:12:15.316446,Client,14.611
1358,2024-11-11 18:12:15.348968,2024-11-11 18:12:15.362961,Client,13.993
1359,2024-11-11 18:12:15.398105,2024-11-11 18:12:15.400239,Client,2.134
1360,2024-11-11 18:12:15.447873,2024-11-11 18:12:15.450502,Client,2.629
1361,2024-11-11 18:12:15.493204,2024-11-11 18:12:15.500235,Client,7.031
1362,2024-11-11 18:12:15.542235,2024-11-11 18:12:15.550387,Client,8.152
1363,2024-11-11 18:12:15.590164,2024-11-11 18:12:15.600521,Client,10.357
1364,2024-11-11 18:12:15.636570,2024-11-11 18:12:15.647978,Client,11.408
1365,2024-11-11 18:12:15.685073,2024-11-11 18:12:15.690192,Client,5.119000000000001
1366,2024-11-11 18:12:15.731165,2024-11-11 18:12:15.740391,Client,9.225999999999999
1367,2024-11-11 18:12:15.780308,2024-11-11 18:12:15.780308,Client,0.0
1368,2024-11-11 18:12:15.825231,2024-11-11 18:12:15.830331,Client,5.1000000000000005
1369,2024-11-11 18:12:15.872872,2024-11-11 18:12:15.882698,Client,9.826
1370,2024-11-11 18:12:15.920971,2024-11-11 18:12:15.929063,Client,8.092
1371,2024-11-11 18:12:15.967778,2024-11-11 18:12:15.976289,Client,8.511
1372,2024-11-11 18:12:16.016205,2024-11-11 18:12:16.024715,Client,8.51
1373,2024-11-11 18:12:16.064124,2024-11-11 18:12:16.073950,Client,9.826
1374,2024-11-11 18:12:16.112140,2024-11-11 18:12:16.121650,Client,9.51
1375,2024-11-11 18:12:16.161280,2024-11-11 18:12:16.168485,Client,7.204999999999999
1376,2024-11-11 18:12:16.169988,2024-11-11 18:12:16.174109,Predicted,4.1209999999999996
1377,2024-11-11 18:12:16.174409,2024-11-11 18:12:16.177413,Predicted,3.004
1378,2024-11-11 18:12:16.177879,2024-11-11 18:12:16.181580,Predicted,3.701
1379,2024-11-11 18:12:16.181580,2024-11-11 18:12:16.185686,Predicted,4.106
1380,2024-11-11 18:12:16.186586,2024-11-11 18:12:16.190207,Predicted,3.621
1381,2024-11-11 18:12:16.191140,2024-11-11 18:12:16.194094,Predicted,2.954
1382,2024-11-11 18:12:16.194647,2024-11-11 18:12:16.197654,Predicted,3.007
1383,2024-11-11 18:12:16.198448,2024-11-11 18:12:16.201395,Predicted,2.947
1384,2024-11-11 18:12:16.202484,2024-11-11 18:12:16.207095,Predicted,4.611
1385,2024-11-11 18:12:16.207095,2024-11-11 18:12:16.210802,Predicted,3.707
1386,2024-11-11 18:12:16.211848,2024-11-11 18:12:16.215908,Predicted,4.0600000000000005
1387,2024-11-11 18:12:16.215908,2024-11-11 18:12:16.218901,Predicted,2.993
1388,2024-11-11 18:12:16.218901,2024-11-11 18:12:16.223416,Predicted,4.515
1389,2024-11-11 18:12:16.224381,2024-11-11 18:12:16.227385,Predicted,3.004
1390,2024-11-11 18:12:16.227762,2024-11-11 18:12:16.231480,Predicted,3.718
1391,2024-11-11 18:12:16.231480,2024-11-11 18:12:16.235483,Predicted,4.002999999999999
1392,2024-11-11 18:12:16.235483,2024-11-11 18:12:16.238583,Predicted,3.1
1393,2024-11-11 18:12:16.238583,2024-11-11 18:12:16.242090,Predicted,3.507
1394,2024-11-11 18:12:16.243093,2024-11-11 18:12:16.246093,Predicted,3.0
1395,2024-11-11 18:12:16.246093,2024-11-11 18:12:16.250603,Predicted,4.51
1396,2024-11-11 18:12:16.250603,2024-11-11 18:12:16.254711,Predicted,4.108
1397,2024-11-11 18:12:16.254711,2024-11-11 18:12:16.257966,Predicted,3.255
1398,2024-11-11 18:12:16.258747,2024-11-11 18:12:16.262266,Predicted,3.519
1399,2024-11-11 18:12:16.262266,2024-11-11 18:12:16.266490,Predicted,4.224
1400,2024-11-11 18:12:16.267204,2024-11-11 18:12:16.270301,Predicted,3.097
1401,2024-11-11 18:12:17.419348,2024-11-11 18:12:17.427965,Client,8.616999999999999
1402,2024-11-11 18:12:17.467720,2024-11-11 18:12:17.476235,Client,8.515
1403,2024-11-11 18:12:17.515135,2024-11-11 18:12:17.523829,Client,8.694
1404,2024-11-11 18:12:17.563286,2024-11-11 18:12:17.572314,Client,9.027999999999999
